UCL_CODE11,UCL_NAME11,fraction_with_internet,score_internet
122119,Perthville (L),0.726984126984127,0.7967293630214979
122120,Picton - West (L),0.7982334603394527,0.8748141985396941
122121,Pindimar (L),0.7514619883040936,0.8235555757731985
122122,Putta Bucca - Bombira (L),0.6996383748138694,0.7667601203664532
122123,Rainbow Flat (L),0.7910652920962199,0.8669583322195392
122124,Red Head (L),0.7910652920962199,0.8669583322195392
122125,Red Rock (L),0.7319548152402834,0.8021769280247877
122126,Riverside (L),0.7115384615384616,0.7798018748753408
122127,San Isidore (L),0.6978588421887391,0.7648098633494564
122128,Seaham (L),0.865874363327674,0.9489444189278224
122129,Seahampton (L),0.8176699870073625,0.8961154222345166
122130,South Durras (L),0.7381121362668559,0.8089249687004091
122131,South Pambula (L),0.7647932131495228,0.8381657686029342
122132,Spring Hill (L),0.75,0.8219533275713051
122133,Stanwell Tops (L),0.8808271994391869,0.965331796792471
122134,Stockinbingal (L),0.6642812694461729,0.7280109331527634
122135,Sutton (L),0.8246674727932285,0.9037842312029505
122136,Talbingo (L),0.655746229849194,0.7186570608891771
122137,Tapitallee (L),0.766090297790586,0.8395872926520856
122138,Taralga (L),0.6896825396825397,0.7558491446131895
122139,Tarcutta (L),0.728656273199703,0.7985619312162692
122140,Tarraganda (L),0.7245762711864406,0.794090502907871
122141,Telegraph Point (L),0.7115384615384616,0.7798018748753408
122142,Thredbo Village (L),0.6681391496410822,0.7322389297708662
122143,Tintenbar (L),0.7905053598774885,0.8663446813523383
122144,Tomago (L),0.686624203821656,0.7524973988296109
122145,Tomerong (L),0.8157467532467533,0.8940076777155429
122146,Toomelah (L),0.6098741529525653,0.6683841192254562
122147,Tottenham (L),0.5814564564564565,0.6372400922962721
122148,Trundle (L),0.6097383720930233,0.6682353118530281
122149,Tucabia (L),0.6974367293964958,0.7643472539971968
122150,Tullamore (L),0.5814564564564565,0.6372400922962721
122151,Tumbulgum (L),0.7425431711145997,0.813781107150659
122152,Tyalgum (L),0.7425431711145997,0.813781107150659
122153,Uki (L),0.7425431711145997,0.813781107150659
122154,Ulmarra (L),0.6974367293964958,0.7643472539971968
122155,Ungarie (L),0.6313853698406212,0.6919590742937837
122156,Urana (L),0.6762865090403338,0.7411679286630453
122157,Urbenville (L),0.6121311475409836,0.670857644841804
122158,Wallabadah (L),0.6427221172022685,0.7043834439174386
122159,Waterfall (L),0.8371886120996441,0.9175066206934734
122160,Whitton (L),0.6795326517838515,0.7447254991027862
122161,Wingello (L),0.8148423005565862,0.8930164538511248
122162,Wolumla (L),0.7394843962008141,0.810428880192422
122163,Woodenbong (L),0.6617369414726243,0.725222508027042
122164,Woodstock (L),0.6774766770324301,0.7424722787183418
122165,Wooli (L),0.6974367293964958,0.7643472539971968
122166,Woollamia (L),0.8157467532467533,0.8940076777155429
122167,Wooloweyah (L),0.702323206535614,0.7697025288566626
122168,Yarramundi (L),0.7926167209554832,0.8686586017040213
122169,Yeoval (L),0.6071973162549558,0.6654504727841694
201001,Melbourne,0.8118016759776536,0.8896841185303931
203001,Geelong,0.7553587245349868,0.8278261561887322
211001,Albury - Wodonga (Wodonga Part),0.7555320275277925,0.8280160854842186
211002,Ballarat,0.7228410930210416,0.7921888556185659
211003,Bendigo,0.7119360902255639,0.7802376511720096
212001,Melton,0.8199324324324324,0.8985949216286295
212002,Mildura - Buronga (Mildura Part),0.6654353562005277,0.7292757404168273
212003,Pakenham,0.819378353751139,0.8979876858741955
212004,Shepparton - Mooroopna,0.721710756322107,0.7909500769372789
212005,Sunbury,0.8582986592695331,0.9406419187154433
212006,Traralgon,0.7641990178819605,0.837514567566401
212007,Warrnambool,0.7022173355323438,0.7695865008254208
213001,Bacchus Marsh,0.7985573069730163,0.8751691142971345
213002,Bairnsdale,0.68757182728616,0.7535359351761891
213003,Colac,0.6806167400881057,0.7459135924215368
213004,Drysdale - Clifton Springs,0.7975238095238095,0.8740364654072519
213005,Echuca - Moama (Echuca Part),0.7211389128559103,0.7903233720840918
213006,Horsham,0.7176539935160625,0.7865041173538179
213007,Lara,0.8264817566452038,0.9057725734020039
213008,Moe - Newborough,0.6803937881308929,0.7456692509507107
213009,Morwell,0.6429271479908527,0.7046081449026804
213010,Ocean Grove - Barwon Heads,0.8514484356894554,0.9331344999604403
213011,Sale,0.7377318234039061,0.8085081694694494
213012,Torquay - Jan Juc,0.8660550458715597,0.9491424357520637
213013,Wangaratta,0.7049221814500822,0.7725508436289579
213014,Warragul,0.7779920121195427,0.852630830914071
214001,Ararat,0.6872883964296707,0.7532253125953521
214002,Benalla,0.6884215091066782,0.7544671335758583
214003,Castlemaine,0.7291760468257542,0.799131570764958
214004,Cobram,0.6546215290985166,0.7174244588564554
214005,Corowa - Wahgunyah (Wahgunyah Part),0.7351116625310173,0.8056366362051254
214006,Drouin,0.7583198707592892,0.8310713881787197
214007,Gisborne,0.8607681755829903,0.9433483549172271
214008,Hamilton,0.7202366863905325,0.789334588023505
214009,Healesville,0.8092695021934008,0.8869090136397858
214010,Kilmore,0.7703200775945683,0.8442228680984551
214011,Kyabram,0.703291608715809,0.7707638373825806
214012,Lakes Entrance,0.6967517401392112,0.7635965483980292
214013,Leopold,0.8293444328824141,0.9089098884139163
214014,Maryborough (Vic.),0.6296607793664144,0.6900690304551542
214015,Portland (Vic.),0.711834579850418,0.7801264021178306
214016,Seymour,0.6490842490842491,0.7113559445452272
214017,Stawell,0.6762409369771333,0.7411179845177226
214018,Swan Hill,0.662572577043323,0.7261383126110056
214019,Wallan,0.8191665136772536,0.8977555223360048
214020,Wonthaggi,0.7142126266243732,0.782732593396461
214021,Yarrawonga - Mulwala (Yarrawonga Part),0.6836511409815568,0.7492391069702801
215001,Aireys Inlet - Fairhaven,0.7946927374301676,0.8709337865699676
215002,Alexandra,0.6859386152748037,0.7517460364463708
215003,Anglesea,0.7946927374301676,0.8709337865699676
215004,Apollo Bay,0.6853720050441362,0.7511250668936601
215005,Ballan,0.7516808606006276,0.8237954461897975
215006,Balnarring - Balnarring Beach,0.7802833530106258,0.8551419979407723
215007,Bannockburn,0.8581871345029239,0.9405196945114154
215008,Baranduda,0.7555320275277925,0.8280160854842186
215009,Barham - Koondrook (Koondrook Part),0.6705966416577349,0.7349321880916231
215010,Beaconsfield Upper,0.8545484293193717,0.9365319000665198
215011,Beechworth,0.7629094947251527,0.836101330433443
215012,Blind Bight,0.8169479090242113,0.8953240696998271
215013,Bright,0.7045344910757356,0.7721259591046091
215014,Broadford,0.7703200775945683,0.8442228680984551
215015,Bunyip,0.7916527545909849,0.8676021545560665
215016,Camperdown,0.6644518272425249,0.7281978538837698
215017,Cape Woolamai,0.7646406388642414,0.8379985566809491
215018,Casterton,0.6715367965367965,0.7359625393333259
215019,Churchill,0.789810372401188,0.8655830183273175
215020,Cobden,0.7094570298453794,0.7775207552670191
215021,Cohuna,0.6705966416577349,0.7349321880916231
215022,Corryong,0.7010433386837881,0.7682998733371161
215023,Cowes,0.7646406388642414,0.8379985566809491
215024,Creswick,0.7163522012578616,0.7850774340492381
215025,Daylesford - Hepburn Springs,0.7266133066533267,0.7963229670150547
215026,Diggers Rest,0.8237066800602713,0.9027312621576699
215027,Dimboola,0.6835443037974683,0.749122020064987
215028,Donald,0.6312476860422066,0.691808181418771
215029,Euroa,0.7038503058654192,0.771376134690883
215030,Foster,0.6949846468781986,0.761659924150005
215031,Garfield,0.7916527545909849,0.8676021545560665
215032,Heathcote,0.6855409504550051,0.7513102205505156
215033,Heyfield,0.7412600145666424,0.8123748474248077
215034,Heywood,0.6715367965367965,0.7359625393333259
215035,Inverloch,0.7142126266243732,0.782732593396461
215036,Kerang,0.6365767878077374,0.6976485453242965
215037,Koo Wee Rup,0.7435223432219301,0.814854218846506
215038,Koroit,0.7468902109248242,0.8185451922667909
215039,Korumburra,0.7546636517806671,0.8270643997043093
215040,Kyneton,0.7567357512953368,0.8293352918258314
215041,Lancefield,0.808858501783591,0.8864585827671507
215042,Lang Lang,0.7435223432219301,0.814854218846506
215043,Leongatha,0.7457978355975132,0.8173480168864709
215044,Longwarry,0.7583198707592892,0.8310713881787197
215045,Lorne,0.7946927374301676,0.8709337865699676
215046,Macedon,0.8573770491803279,0.9396318914093826
215047,Maffra,0.7412600145666424,0.8123748474248077
215048,Maldon,0.7635209713024282,0.8367714707100078
215049,Mansfield,0.7318466140875713,0.8020583462947627
215050,Merbein,0.6962095875139354,0.7630023828588333
215051,Millgrove,0.7662816811036253,0.8397970368534112
215052,Mirboo North,0.7457978355975132,0.8173480168864709
215053,Mortlake,0.7170481452249408,0.78584014532863
215054,Mount Beauty - Tawonga South,0.7045344910757356,0.7721259591046091
215055,Myrtleford,0.6953846153846154,0.7620982647430357
215056,Nagambie,0.6735277301315037,0.7381444786575165
215057,Nathalia,0.7033707865168539,0.7708506113252989
215058,Nhill,0.6835443037974683,0.749122020064987
215059,Numurkah,0.7033707865168539,0.7708506113252989
215060,Orbost,0.6348448687350835,0.6957504697978271
215061,Ouyen,0.6425902864259029,0.7042389655903586
215062,Paynesville,0.769650655021834,0.8434892226168414
215064,Port Fairy,0.7468902109248242,0.8185451922667909
215065,Portarlington,0.7007874015748031,0.7680193821926106
215066,Red Cliffs,0.6701940035273368,0.7344909217568393
215067,Riddells Creek,0.8856729377713459,0.9706424244546816
215068,Robinvale,0.5380875202593193,0.5897104370689861
215069,Rochester,0.6898532227185705,0.7560362025990902
215070,Romsey,0.808858501783591,0.8864585827671507
215071,Rosedale,0.762434554973822,0.8355808260214401
215072,Rutherglen,0.7351116625310173,0.8056366362051254
215073,San Remo,0.7142126266243732,0.782732593396461
215074,Seville,0.8588235294117647,0.9412171437287101
215075,St Arnaud,0.6644823066841415,0.7282312574550488
215076,St Leonards,0.7007874015748031,0.7680193821926106
215077,Stratford,0.7412600145666424,0.8123748474248077
215078,Tatura,0.7182581322140609,0.7871662157713304
215079,Terang,0.6754665452890305,0.740269299417883
215080,Tongala,0.703291608715809,0.7707638373825806
215081,Trafalgar,0.755422088755422,0.82789559943118
215082,Wandong - Heathcote Junction,0.8191665136772536,0.8977555223360048
215083,Warburton,0.7662816811036253,0.8397970368534112
215084,Warracknabeal,0.6705263157894736,0.7348551153163808
215085,Whittlesea,0.7547826086956522,0.8271947690804554
215086,Winchelsea,0.7988614800759013,0.8755024690892332
215087,Wonga Park,0.9047919293820933,0.9915956494870305
215088,Woodend,0.8268482490272373,0.9061742262459265
215089,Woori Yallock - Launching Place,0.7662816811036253,0.8397970368534112
215090,Yallourn North,0.788160185722577,0.86377451641852
215091,Yarra Glen,0.8092695021934008,0.8869090136397858
215092,Yarra Junction - Wesburn,0.7662816811036253,0.8397970368534112
215093,Yarragon,0.755422088755422,0.82789559943118
215094,Yarram,0.6791648913506604,0.7443224565537055
215095,Yea,0.703751617076326,0.7712679779194308
221001,Allansford (L),0.7022173355323438,0.7695865008254208
221002,Avenel (L),0.6735277301315037,0.7381444786575165
221003,Avoca (L),0.6391541609822646,0.7004731859338907
221004,Barnawartha (L),0.7661488143908421,0.8396514232044839
221005,Batesford (L),0.6956960322797578,0.7624395582806681
221006,Beaufort (L),0.6841484973482617,0.7497841785977492
221007,Birchip (L),0.6312476860422066,0.691808181418771
221008,Boolarra (L),0.789810372401188,0.8655830183273175
221009,Boort (L),0.6166452442159382,0.6758048138857474
221010,Briagolong (L),0.7412600145666424,0.8123748474248077
221011,Bruthen (L),0.7109549664643884,0.7791624005849995
221012,Bushfield - Woodford (L),0.7561777236762021,0.8287237282812655
221013,Cabarita (L),0.6962095875139354,0.7630023828588333
221014,Cannons Creek (L),0.8169479090242113,0.8953240696998271
221015,Cape Paterson (L),0.7142126266243732,0.782732593396461
221016,Cardigan Village (L),0.8568952711067096,0.9391038926217008
221017,Carisbrook (L),0.6801390699695784,0.7453900956969969
221018,Charlton (L),0.6312476860422066,0.691808181418771
221019,Chiltern (L),0.7661488143908421,0.8396514232044839
221020,Clunes (L) (Vic.),0.7163522012578616,0.7850774340492381
221021,Coleraine (L),0.7168747482883608,0.7856501130766133
221022,Corinella (L),0.7142126266243732,0.782732593396461
221023,Coronet Bay (L),0.7142126266243732,0.782732593396461
221024,Dunolly (L),0.6801390699695784,0.7453900956969969
221026,East Warburton (L),0.7662816811036253,0.8397970368534112
221027,Edenhope (L),0.6798319327731093,0.7450534924427853
221028,Eildon (L),0.6859386152748037,0.7517460364463708
221029,Elmore (L),0.7109283196239718,0.7791331973061334
221030,Flinders (L),0.8436893203883495,0.9246309924394358
221031,Gembrook (L),0.8545484293193717,0.9365319000665198
221032,Glengarry (L),0.788160185722577,0.86377451641852
221033,Grantville (L),0.7142126266243732,0.782732593396461
221034,Greendale (L),0.7516808606006276,0.8237954461897975
221035,Hopetoun (L) (Vic.),0.6705263157894736,0.7348551153163808
221036,Hopetoun Park (L),0.7985573069730163,0.8751691142971345
221037,Indented Head (L),0.7007874015748031,0.7680193821926106
221038,Inglewood (L) (Vic.),0.6166452442159382,0.6758048138857474
221039,Inverleigh (L),0.8053419668150547,0.8826046792752716
221040,Kaniva (L),0.6835443037974683,0.749122020064987
221041,Kinglake (L),0.8115220483641536,0.8893776640671969
221042,Kinglake West (L),0.8115220483641536,0.8893776640671969
221043,Lake Boga (L),0.63441712926249,0.6952816939540514
221044,Lake Tyers Beach (L),0.6967517401392112,0.7635965483980292
221045,Lethbridge (L),0.8053419668150547,0.8826046792752716
221046,Loch Sport (L),0.7224061810154525,0.791712219124973
221047,Mallacoota (L),0.6348448687350835,0.6957504697978271
221048,Malmsbury (L),0.7567357512953368,0.8293352918258314
221049,Maryknoll (L),0.7916527545909849,0.8676021545560665
221050,Metung (L),0.6967517401392112,0.7635965483980292
221051,Moriac (L),0.7988614800759013,0.8755024690892332
221052,Murchison (L),0.7182581322140609,0.7871662157713304
221053,Murtoa (L),0.6705263157894736,0.7348551153163808
221054,Neerim South (L),0.7480818414322251,0.8198511451478492
221055,Newlands Arm (L),0.769650655021834,0.8434892226168414
221056,Newstead (L),0.7635209713024282,0.8367714707100078
221057,Nyora (L),0.7546636517806671,0.8270643997043093
221058,Officer (L),0.8857925993604385,0.9707735661097978
221059,Porepunkah (L),0.7045344910757356,0.7721259591046091
221060,Rainbow (L),0.6835443037974683,0.749122020064987
221061,Raymond Island (L),0.769650655021834,0.8434892226168414
221062,Rhyll (L),0.7646406388642414,0.8379985566809491
221063,Rockbank (L),0.5902777777777778,0.6469077115144531
221064,Rushworth (L),0.6632653061224489,0.726897500573263
221065,Sea Lake (L),0.6312476860422066,0.691808181418771
221066,Seville East (L),0.8588235294117647,0.9412171437287101
221067,Surf Beach - Sunderland Bay (L),0.7646406388642414,0.8379985566809491
221068,Tallangatta (L),0.7010433386837881,0.7682998733371161
221069,Teesdale (L),0.8053419668150547,0.8826046792752716
221070,Timboon (L),0.7094570298453794,0.7775207552670191
221071,Tooradin (L),0.8169479090242113,0.8953240696998271
221072,Trentham (L),0.7266133066533267,0.7963229670150547
221073,Ventnor (L),0.7646406388642414,0.8379985566809491
221074,Venus Bay (L),0.6949846468781986,0.761659924150005
221075,Violet Town (L),0.7038503058654192,0.771376134690883
221076,Wedderburn (L),0.6166452442159382,0.6758048138857474
221077,Werribee South (L),0.7466726821565531,0.8183067942735605
221078,Wurruk (L),0.7377318234039061,0.8085081694694494
221079,Wycheproof (L),0.6312476860422066,0.691808181418771
221080,Yackandandah (L),0.8236363636363636,0.9026541997328514
221081,Yinnar (L),0.789810372401188,0.8655830183273175
222001,Arcadia Downs (L),0.721710756322107,0.7909500769372789
222002,Arthurs Seat (L),0.7831429187324854,0.8582759040214274
222003,Axedale (L),0.6855409504550051,0.7513102205505156
222004,Baw Baw Village (L),0.7480818414322251,0.8198511451478492
222005,Beeac (L),0.7187201528175741,0.7876725616012825
222006,Bellbridge (L),0.7010433386837881,0.7682998733371161
222007,Bethanga (L),0.7010433386837881,0.7682998733371161
222008,Beulah (L),0.6705263157894736,0.7348551153163808
222009,Birregurra (L),0.7187201528175741,0.7876725616012825
222010,Blackwood (L),0.7516808606006276,0.8237954461897975
222011,Bridgewater (L),0.6166452442159382,0.6758048138857474
222012,Bulla (L),0.8771929824561403,0.9613489211360293
222013,Buln Buln (L),0.7480818414322251,0.8198511451478492
222014,Bundalong (L),0.7168316831683168,0.7856029163849834
222015,Buxton (L),0.6859386152748037,0.7517460364463708
222016,Cape Schanck (L),0.8436893203883495,0.9246309924394358
222017,Clyde (L),0.8446502057613169,0.9256840630124026
222018,Dales Creek (L),0.7516808606006276,0.8237954461897975
222019,Dalyston (L),0.7142126266243732,0.782732593396461
222020,Darnum (L),0.7779920121195427,0.852630830914071
222021,Dartmoor (L),0.6715367965367965,0.7359625393333259
222022,Derrinallum (L),0.6754665452890305,0.740269299417883
222023,Dinner Plain (L),0.7045344910757356,0.7721259591046091
222024,Don Valley (L),0.7662816811036253,0.8397970368534112
222025,Dookie (L),0.772170151405912,0.8462504338657705
222026,Dunkeld (L),0.7168747482883608,0.7856501130766133
222027,Eldorado (L),0.7440934430581364,0.8154801087274995
222028,Enfield (L),0.7764910248986682,0.8509858423262846
222029,Falls Creek (L) (Vic.),0.7045344910757356,0.7721259591046091
222030,Glenrowan (L),0.7440934430581364,0.8154801087274995
222031,Glenrowan - North (L),0.7440934430581364,0.8154801087274995
222032,Golden Beach - Paradise Beach (L),0.7224061810154525,0.791712219124973
222033,Goornong (L),0.7109283196239718,0.7791331973061334
222034,Gordon (L),0.7551498127340824,0.8275972018555027
222035,Goroke (L),0.6798319327731093,0.7450534924427853
222036,Guildford (L),0.7635209713024282,0.8367714707100078
222037,Gunbower (L),0.7182009838369642,0.7871035847063704
222038,Halls Gap (L),0.6762409369771333,0.7411179845177226
222039,Harcourt (L),0.7635209713024282,0.8367714707100078
222040,Harrietville (L),0.7045344910757356,0.7721259591046091
222041,Hazeldene (L),0.703751617076326,0.7712679779194308
222042,Jeparit (L),0.6835443037974683,0.749122020064987
222043,Katamatite (L),0.7168316831683168,0.7856029163849834
222044,Katandra West (L),0.772170151405912,0.8462504338657705
222045,Kialla West (L),0.721710756322107,0.7909500769372789
222046,Kiewa (L),0.8236363636363636,0.9026541997328514
222047,Kilcunda (L),0.7142126266243732,0.782732593396461
222048,Learmonth (L),0.7163522012578616,0.7850774340492381
222049,Leitchville (L),0.6705966416577349,0.7349321880916231
222050,Lindenow (L),0.7109549664643884,0.7791624005849995
222051,Linton (L),0.7764910248986682,0.8509858423262846
222052,Lismore (L),0.6754665452890305,0.740269299417883
222053,Little River (L),0.8287892791127541,0.9083014744295352
222054,Lockington (L),0.7182009838369642,0.7871035847063704
222055,Macarthur (L),0.7468902109248242,0.8185451922667909
222056,Manangatang (L),0.63441712926249,0.6952816939540514
222057,Marengo (L),0.6853720050441362,0.7511250668936601
222058,Marlo (L),0.6348448687350835,0.6957504697978271
222059,Marong (L),0.8544582167133147,0.9364330326642031
222060,Marysville (L),0.6859386152748037,0.7517460364463708
222061,Meeniyan (L),0.6949846468781986,0.761659924150005
222062,Meredith (L),0.8053419668150547,0.8826046792752716
222063,Merrigum (L),0.7182581322140609,0.7871662157713304
222064,Milawa (L),0.7440934430581364,0.8154801087274995
222065,Minyip (L),0.6705263157894736,0.7348551153163808
222066,Mount Buller (L),0.7318466140875713,0.8020583462947627
222067,Mount Egerton (L),0.7551498127340824,0.8275972018555027
222068,Mount Hotham (L),0.7045344910757356,0.7721259591046091
222069,Murrayville (L),0.6425902864259029,0.7042389655903586
222070,Myrniong (L),0.7516808606006276,0.8237954461897975
222071,Nar Nar Goon (L),0.7916527545909849,0.8676021545560665
222072,Natimuk (L),0.7661538461538462,0.8396569377036102
222073,Newhaven (L),0.7646406388642414,0.8379985566809491
222074,Nichols Point (L),0.7541380702462657,0.8264883950494942
222075,Nilma (L),0.7779920121195427,0.852630830914071
222076,Nyah (L),0.63441712926249,0.6952816939540514
222077,Nyah West (L),0.63441712926249,0.6952816939540514
222078,Omeo (L),0.7109549664643884,0.7791624005849995
222079,Oxley (L),0.7440934430581364,0.8154801087274995
222080,Panton Hill (L),0.8463289698349459,0.9275238839677713
222081,Penshurst (L),0.7168747482883608,0.7856501130766133
222082,Pioneer Bay (L),0.7142126266243732,0.782732593396461
222083,Poowong (L),0.7546636517806671,0.8270643997043093
222084,Port Albert (L),0.6791648913506604,0.7443224565537055
222085,Port Campbell (L),0.7094570298453794,0.7775207552670191
222086,Pyalong (L),0.7808764940239044,0.8557920435802168
222087,Pyramid Hill (L),0.6166452442159382,0.6758048138857474
222088,Quambatook (L),0.6705966416577349,0.7349321880916231
222089,Rawson (L),0.7480818414322251,0.8198511451478492
222090,Red Hill South (L),0.8436893203883495,0.9246309924394358
222091,Rupanyup (L),0.6705263157894736,0.7348551153163808
222092,Sandy Point (L),0.6949846468781986,0.761659924150005
222093,Sawmill Settlement (L),0.7318466140875713,0.8020583462947627
222094,Shepparton East (L),0.721710756322107,0.7909500769372789
222095,Shoreham (L),0.8436893203883495,0.9246309924394358
222096,Skipton (L),0.6754665452890305,0.740269299417883
222097,Smiths Beach (L),0.7646406388642414,0.8379985566809491
222098,Smythesdale (L),0.7764910248986682,0.8509858423262846
222099,Snake Valley (L),0.6841484973482617,0.7497841785977492
222100,St Andrews (L),0.8463289698349459,0.9275238839677713
222101,Stanhope (L),0.6632653061224489,0.726897500573263
222102,Strathmerton (L),0.7033707865168539,0.7708506113252989
222103,Sunset Strip (L),0.7646406388642414,0.8379985566809491
222104,Talbot (L),0.6801390699695784,0.7453900956969969
222105,Tallarook (L),0.7808764940239044,0.8557920435802168
222106,Tallygaroopna (L),0.772170151405912,0.8462504338657705
222107,Tangambalanga (L),0.8236363636363636,0.9026541997328514
222108,Tawonga (L),0.7045344910757356,0.7721259591046091
222109,Toolamba (L),0.7182581322140609,0.7871662157713304
222110,Toongabbie (L),0.788160185722577,0.86377451641852
222111,Toora (L),0.6949846468781986,0.761659924150005
222112,Traralgon South (L),0.789810372401188,0.8655830183273175
222113,Tungamah (L),0.7168316831683168,0.7856029163849834
222114,Tyers (L),0.788160185722577,0.86377451641852
222115,Tylden (L),0.7567357512953368,0.8293352918258314
222116,Tynong (L),0.7916527545909849,0.8676021545560665
222117,Underbool (L),0.6425902864259029,0.7042389655903586
222118,Wandiligong (L),0.7045344910757356,0.7721259591046091
222119,Warneet (L),0.8169479090242113,0.8953240696998271
222120,Waterford Park (L),0.8191665136772536,0.8977555223360048
222121,Willaura (L),0.6803088803088803,0.7455761972615905
222122,Willow Grove (L),0.7480818414322251,0.8198511451478492
222123,Wimbledon Heights (L),0.7646406388642414,0.8379985566809491
222124,Wonga Park - South (L),0.9047919293820933,0.9915956494870305
222125,Woolsthorpe (L),0.7170481452249408,0.78584014532863
222126,Woorinen South (L),0.63441712926249,0.6952816939540514
222127,Wunghnu (L),0.7033707865168539,0.7708506113252989
301001,Brisbane,0.8669227293267058,0.9500933628230449
302001,Gold Coast - Tweed Heads (Gold Coast Part),0.8437209302325581,0.9246656348616108
303001,Cairns,0.8128861429832304,0.8908726268822266
303002,Sunshine Coast,0.8288758425744727,0.9083963425967427
303003,Townsville,0.843084308430843,0.9239679369838453
311001,Mackay,0.7777581952767008,0.8523745822047162
311002,Rockhampton,0.6921972235519387,0.7586050816455128
311003,Toowoomba,0.6736190694476277,0.7382445808639516
312001,Bundaberg,0.802910855063675,0.8799403320836127
312002,Gladstone,0.7325062034739455,0.802781215216044
312003,Hervey Bay,0.7419517102615694,0.8131329028622903
312004,Maryborough (Qld),0.6794582392776524,0.7446439476266752
312005,Mount Isa,0.7017268445839875,0.7690489532692274
313001,Bargara - Innes Park,0.7856254319281272,0.8609965839972906
313002,Bongaree - Woorim,0.7379111367570687,0.8087046857458626
313003,Dalby,0.7075604053000779,0.7754421727921338
313004,Emerald,0.7784056508577195,0.8530841532304134
313005,Gympie,0.6952511103518961,0.7619519515351809
313006,Nambour,0.7794845092423848,0.8542665148827518
313007,Warwick,0.707400751511191,0.7752672021747539
313008,Yeppoon,0.7622883670125614,0.8354206131131615
314001,Airlie Beach - Cannonvale,0.724238631622862,0.7937204709574667
314002,Atherton,0.709825327510917,0.7779243865893196
314003,Ayr,0.6482633488854329,0.710456289011866
314004,Beaudesert,0.7036826119969628,0.7711923526466282
314005,Biloela,0.7408226448474127,0.811895517430008
314006,Bowen,0.6659430776652195,0.729832171546671
314007,Charters Towers,0.6380530973451327,0.6992664887066796
314008,Gatton,0.6692449355432781,0.7334508023067214
314009,Goondiwindi,0.6802507836990596,0.7455125269925735
314010,Gordonvale,0.7768488745980707,0.851378023327877
314011,Gracemere,0.788929889298893,0.8646180636395819
314012,Highfields,0.8776848293013791,0.9618879546708287
314013,Innisfail,0.6375856615709015,0.6987542081866059
314014,Kingaroy,0.7484928864239209,0.8203016248794569
314015,Mareeba,0.6342756183745583,0.6951266068270872
314016,Moranbah,0.8030203545633617,0.8800603367211259
314017,Roma,0.6915820029027576,0.7579308380991329
314018,Sandstone Point - Ningi,0.7713349713349713,0.8453351284811959
314019,Tamborine Mountain,0.8161343917297397,0.89443250537019
314020,Tannum Sands - Boyne Island,0.8409276944065485,0.9216044222191041
315001,Alice River,0.8924154987633965,0.9780318517130396
315002,Allingham,0.6955017301038062,0.762226615187231
315003,Aurukun,0.6056338028169014,0.6637369593533543
315004,Babinda,0.6698564593301436,0.7341209943220588
315005,Bamaga,0.6442731277533039,0.7060832549621343
315006,Barcaldine,0.6781456953642384,0.7432054811770564
315007,Beachmere,0.7713349713349713,0.8453351284811959
315008,Beerwah,0.8027981345769487,0.8798167974447458
315009,Blackwater,0.6661704503163379,0.7300813578229183
315010,Boonah,0.730037190986655,0.800075331176386
315011,Burnett Heads,0.7856254319281272,0.8609965839972906
315012,Burrum Heads,0.7072261072261072,0.7750758029063993
315013,Calliope,0.7704057279236277,0.8443167355290925
315014,Cardwell,0.6805143422354105,0.7458013707471914
315015,Cedar Grove,0.8461158453748302,0.9272903128221994
315016,Cedar Vale,0.8461158453748302,0.9272903128221994
315017,Charleville,0.6615628299894404,0.7250316926764135
315018,Cherbourg,0.6272896203875763,0.6874703877713455
315019,Childers,0.6987300094073378,0.7657646084083874
315020,Chinchilla,0.6770403302635757,0.7419940698134952
315021,Clermont,0.7016021361815754,0.7689122806207759
315022,Clifton,0.7430851063829788,0.8143750344802222
315023,Cloncurry,0.5618709295441089,0.6157755736058168
315024,Collinsville,0.6150234741784038,0.6740274548472048
315025,Cooktown,0.49817073170731707,0.5459641208339482
315026,Cooloola Village,0.6709969788519637,0.7353709327435524
315027,Cooroy,0.8223441039704305,0.9012379635561848
315028,Crows Nest,0.6906349666570021,0.7568929453077603
315029,Cunnamulla,0.593170007423905,0.6500774152234327
315030,Dayboro,0.8552307150405072,0.9372796427583087
315031,Doomadgee,0.5728643216080402,0.6278236471901426
315032,Doonan - Tinbeerwah,0.8223441039704305,0.9012379635561848
315033,Dysart,0.7282218597063621,0.7980858410610779
315034,Emu Park,0.7199671996719967,0.7890392473501227
315035,Esk,0.6762719495722648,0.7411519723920759
315036,Fernvale,0.7367375322869064,0.8074184882798594
315037,Gayndah,0.5959972862957937,0.6531759369257273
315038,Glass House Mountains,0.817752596789424,0.8962059574148571
315039,Gununa,0.5728643216080402,0.6278236471901426
315040,Hamilton Island,0.724238631622862,0.7937204709574667
315041,Hay Point,0.7087703637580897,0.7767682119665149
315042,Home Hill,0.6997032640949555,0.7668312349804699
315043,Howard,0.7072261072261072,0.7750758029063993
315044,Ingham,0.6188524590163934,0.678223783952279
315045,Jacobs Well,0.7994227994227994,0.876117640162584
315046,Jimboomba,0.8461158453748302,0.9272903128221994
315047,Jimboomba - West,0.8461158453748302,0.9272903128221994
315048,Kensington Grove - Regency Downs,0.707815520574427,0.7757217632570211
