UCL_CODE11,score_centreofaus
214005,0.38004750208173177
214006,0.3483645651556734
214007,0.39913810004160777
214008,0.4586380291815271
214009,0.36864410575406714
214010,0.3936054045786084
214011,0.41407349129922855
214012,0.29174514977775035
214013,0.3845283988569568
214014,0.433522287485278
214015,0.45076367762850045
214016,0.3944243113358311
214017,0.4591428385845663
214018,0.48059237319948667
214019,0.39005853719571426
214020,0.3435144525638608
214021,0.3925290383244999
215001,0.38715867261549386
215002,0.3744608182147936
215003,0.3861844051705162
215004,0.3901140601960984
215005,0.4061408218079501
215006,0.3619562942141955
215007,0.3958481363628553
215008,0.35947480824651423
215009,0.4567870064291333
215010,0.3635218460700378
215011,0.36378604752314203
215012,0.3602085815474111
215013,0.347828872941089
215014,0.3929790672617155
215015,0.3525099132245012
215016,0.4174569670467956
215017,0.35234903307232324
215018,0.47793034577676186
215019,0.32748980753280066
215020,0.4167228646139838
215021,0.4500840601110536
215022,0.32959235752094973
215023,0.3568252315033712
215024,0.4198118264597732
215025,0.4148932525671286
215026,0.3920907141210479
215027,0.4943183794783915
215028,0.4711631180856499
215029,0.3887022321473691
215030,0.32525196165829995
215031,0.3538474001741312
215032,0.40939102073032896
215033,0.32485550998681245
215034,0.45677335409379194
215035,0.3390707207611908
215036,0.4601351600762009
215037,0.35638272882807775
215038,0.43488362643617107
215039,0.34132120494284124
215040,0.40870438605631254
215041,0.4003709618915289
215042,0.3524870011643976
215043,0.33668825233103683
215044,0.35074351946450943
215045,0.38814022445669694
215046,0.40099026484146083
215047,0.319482069042746
215048,0.4258147251277984
215049,0.366657907150831
215050,0.5509965385361771
215051,0.36271443814868376
215052,0.33261241479754133
215053,0.43002477328744404
215054,0.34150100950567075
215055,0.3581824300126053
215056,0.4000134871717841
215057,0.41533939272529696
215058,0.5072400105405274
215059,0.40741680058267005
215060,0.28111673941464577
215061,0.5223619788457491
215062,0.29900528632345424
215063,0.37777918581503667
215064,0.4356590839590344
215065,0.38128432042101734
215066,0.5440154867936055
215067,0.3974337532157458
215068,0.5205344032835317
215069,0.4232338453369535
215070,0.3981605787662946
215071,0.32078478614686945
215072,0.37735633353430376
215073,0.3511684749897652
215074,0.36770067717980603
215075,0.45749473338958224
215076,0.3781043137004021
215077,0.31637380762021805
215078,0.4058281832667904
215079,0.4230622116874083
215080,0.41842108907061226
215081,0.33746756663722166
215082,0.3899477748452358
215083,0.3614143485699801
215084,0.49015997723752736
215085,0.3836937387593413
215086,0.39558703683724483
215087,0.37387765914788085
215088,0.4039790840684243
215089,0.36552825198858585
215090,0.33293537924933236
215091,0.37299021048062
215092,0.36286021761343623
215093,0.3401646951399513
215094,0.31416933327698293
215095,0.38236607819919566
221001,0.4266869021868691
221002,0.39528735286308714
221003,0.43963881233526614
221004,0.36973333674365993
221005,0.392011084346507
221006,0.4330957754627244
221007,0.48295563124919594
221008,0.3299836605082669
221009,0.4570570792983768
221010,0.31957641192178965
221011,0.30043533740733175
221012,0.4308637336626461
221013,0.549379643312252
221014,0.36100776583061434
221015,0.3411036085111706
221016,0.42214197468212367
221017,0.43166109757670945
221018,0.4638214264133095
221019,0.3711450471458705
221020,0.4264222657600436
221021,0.4707862789320464
221022,0.3526007264298848
221023,0.35175138686164575
221024,0.4384765469829073
221025,0.3003170757782061
221026,0.36005218946708295
221027,0.4970383506632079
221028,0.3676587631944408
221029,0.4227345254187176
221030,0.3622910807897798
221031,0.3607820754980964
221032,0.32757974857492966
221033,0.34996890471355857
221034,0.4051544546767756
221035,0.5044912455742694
221036,0.39623068095457326
221037,0.37949806854587453
221038,0.4417522222379002
221039,0.39773357018849853
221040,0.5164755021992524
221041,0.3766978544429034
221042,0.3805718521245789
221043,0.4751348861632577
221044,0.2892613077246281
221045,0.39917225051950844
221046,0.30002126368284554
221047,0.24459854666875347
221048,0.41237786045704794
221049,0.35727889283127745
221050,0.29580102212769477
221051,0.39080377660078314
221052,0.4023053227902701
221053,0.47845678384525514
221054,0.34776131443404135
221055,0.29925568343028797
221056,0.4229671797240232
221057,0.34795034403165603
221058,0.3620065417398223
221059,0.34982037727452864
221060,0.5099712384094813
221061,0.298025511988978
221062,0.35484183233110456
221063,0.39108552360791127
221064,0.40893408457401326
221065,0.4964729972866778
221066,0.3666778189812594
221067,0.3541268826571087
221068,0.35186365053870816
221069,0.39986798597720163
221070,0.4147152901229836
221071,0.35913406537398607
221072,0.40891096725433096
221073,0.3580888913046745
221074,0.3361501428687995
221075,0.3870372870000821
221076,0.4526504543323884
221077,0.38411513397940167
221078,0.3147469311096338
221079,0.47195413382451434
221080,0.3601772371020143
221081,0.32988896164197967
222001,0.40203531700774475
222002,0.36674263121969575
222003,0.4186796409183664
222004,0.3433731378790147
222005,0.40594905113022206
222006,0.3578215873565518
222007,0.3563800947219138
222008,0.4975841598634083
222009,0.3983716833232106
222010,0.4074044774008081
222011,0.43902421151365423
222012,0.38939448273156607
222013,0.3462255861116018
222014,0.3868044561900126
222015,0.36915328917838663
222016,0.36593029458017046
222017,0.3619148939092163
222018,0.4060455279451989
222019,0.3457526472918675
222020,0.3421552092581682
222021,0.4711881965531687
222022,0.4236306293623022
222023,0.33283747847468825
222024,0.3642390067102135
222025,0.39490996077835705
222026,0.4536959965053622
222027,0.3700946259332457
222028,0.4140975981914954
222029,0.3351491629635094
222030,0.37579351475078493
222031,0.37606835232624203
222032,0.301774290487558
222033,0.42267188926389365
222034,0.4098410979160013
222035,0.5011134323392502
222036,0.4192124047793395
222037,0.44234813200690415
222038,0.46310376715260415
222039,0.4203318984434421
222040,0.34096649110844623
222041,0.3827653301548023
222042,0.5038053521236051
222043,0.40037969198616197
222044,0.4010033796258824
222045,0.4007532197737196
222046,0.3565028628795097
222047,0.3482049981959797
222048,0.42408461225603555
222049,0.445383864383889
222050,0.3094461425437547
222051,0.42152413026011215
222052,0.4202246163950404
222053,0.3893814005510813
222054,0.4300891913582643
222055,0.4512853925108369
222056,0.5065134084582211
222057,0.38971795121422315
222058,0.27669457501961237
222059,0.43035801999622747
222060,0.3658617905601851
222061,0.3323046574655697
222062,0.40372580700752025
222063,0.4104109105183571
222064,0.36990909050185783
222065,0.47956360646168106
222066,0.35399299423662933
222067,0.40874357325694677
222068,0.33662023324422374
222069,0.5483538007923043
222070,0.40226509469888727
222071,0.35708129320737714
222072,0.4887516427626115
222073,0.3521414395963034
222074,0.545150470012848
222075,0.34359875487749847
222076,0.4893435089253281
222077,0.4899994441753637
222078,0.32043407134785107
222079,0.37134947621419534
222080,0.3771080610751436
222081,0.44879504424875416
222082,0.35019965524410357
222083,0.3452855275855472
222084,0.3111621275641787
222085,0.41041713525591705
222086,0.400338891569901
222087,0.4473373411703816
222088,0.4691753254554667
222089,0.3366960899523975
222090,0.3644703760435597
222091,0.4739418666516836
222092,0.32314405221557907
222093,0.357634771871428
222094,0.39955588944276754
222095,0.3626862707178371
222096,0.42697346261183056
222097,0.3552232634146363
222098,0.4194745052517598
222099,0.4229740088496623
222100,0.3769133766109888
222101,0.412913141117503
222102,0.4099824237800235
222103,0.355234128278605
222104,0.4315446533259675
222105,0.394255926455213
222106,0.40439197570728536
222107,0.35571056738941276
222108,0.34280796572863415
222109,0.4015122535557849
222110,0.3275088592601697
222111,0.3215933433270304
222112,0.32393447137563947
222113,0.39272512140469085
222114,0.32967489608150113
222115,0.40817840037551334
222116,0.3554928118256313
222117,0.533783674650568
222118,0.3460618742167003
222119,0.3607456442701774
222120,0.39032650280059367
222121,0.44660412580963416
222122,0.3400738989536356
222123,0.35631566557072747
222124,0.37361951904710733
222125,0.4364798627495826
222126,0.48443682530417387
222127,0.40644509263397255
301001,0.24315334923463627
302001,0.22916918148496734
303001,0.40149437330768045
303002,0.2415980741043966
303003,0.41445076636487677
311001,0.356067880425757
311002,0.3273316106198769
311003,0.28307726525283494
312001,0.26746803359779026
312002,0.3034447839093375
312003,0.2502621306494276
312004,0.2546853515358015
312005,0.6720688106943797
313001,0.2620652933556882
313002,0.2378962678754154
313003,0.30867675600329303
313004,0.41465261372294693
313005,0.2566951014538784
313006,0.24607146558879833
313007,0.2776009920052682
313008,0.3181752239398431
314001,0.3621533005930143
314002,0.4166111729112696
314003,0.3972958683848775
314004,0.24228212807239224
314005,0.33289868191442185
314006,0.3754869517901236
314007,0.44333549094551483
314008,0.27025590931723653
314009,0.34082299737847954
314010,0.4042567817268793
314011,0.33041721417574776
314012,0.2829861653839759
314013,0.4053244283779214
314014,0.2878178770627814
314015,0.41268167715088633
314016,0.4062533148222087
314017,0.4008187645987543
314018,0.24119041055612622
314019,0.23519239362803934
314020,0.30057179153753866
315001,0.4201848852231037
315002,0.41913355791337503
315003,0.4127824130009706
315004,0.4047766268849611
315005,0.32322120975808377
315006,0.5196387370946206
315007,0.24228661084225378
315008,0.24646173548853179
315009,0.388555193287081
315010,0.2541813309518359
315011,0.2640579001501082
315012,0.2576126104430321
315013,0.3056294136079333
315014,0.4199166819641029
315015,0.24321248001775275
315016,0.24248110418557667
315017,0.4960963863680835
315018,0.284119370547969
315019,0.270079357405579
315020,0.3326313994735879
315021,0.4284748346049736
315022,0.2830358661596578
315023,0.6417420684537403
315024,0.39618316495622596
315025,0.3826219989279277
315026,0.24486674163724553
315027,0.2479092874315999
315028,0.27908181184090286
315029,0.5131233449105521
315030,0.2507233995411382
315031,0.6148672208945903
315032,0.24434636619957795
315033,0.4009082580768497
315034,0.31637583097798105
315035,0.265718031890516
315036,0.25631098597983604
315037,0.2955485304777733
315038,0.24568550584829318
315039,0.5684899582949757
315040,0.35460783783759553
315041,0.35476219935134656
315042,0.39820823888786616
315043,0.2596986774726656
315044,0.42304604984679595
315045,0.22910622057854801
315046,0.24164548967295052
315047,0.24421161777235312
315048,0.2635034425387236
315049,0.260584054099829
315050,0.28734444209653276
315051,0.47537653911383715
315052,0.402698550609477
315053,0.26560447715047864
315054,0.24561096644760383
315055,0.5557153008318999
315056,0.25970382175866935
315057,0.22987129737994771
315058,0.41476841556377286
315059,0.25009746349426454
315060,0.3644961990974013
315061,0.28518774215905074
315062,0.3898347141900024
315063,0.349164383633472
315064,0.3071346590811408
315065,0.3676580019534774
315066,0.3120930777832043
315067,0.2458543563767548
315068,0.26919390452777014
315069,0.4022308439292368
315070,0.2339351626078996
315071,0.3335479391516635
315072,0.35341859513938445
315073,0.307091962154039
315074,0.28388142359417734
315075,0.2824122684860709
315076,0.40912154798527856
315077,0.2900859817814855
315078,0.4094878615956681
315079,0.24605603752020722
315080,0.29392564110764974
315081,0.2497389402579948
315082,0.40050556925771064
315083,0.36857250839710387
315084,0.24164816798317623
315085,0.41868435971917384
315086,0.2469127639283355
315087,0.2584180761773176
315088,0.2289089460811775
315089,0.24965399725370685
315090,0.35801135201492895
315091,0.40586268888586396
315092,0.2793185533069521
315093,0.3167941600647608
315094,0.4044162396761748
315095,0.24428618526565815
315096,0.25469761884331876
315097,0.4165284694622493
315098,0.36099250323802445
315099,0.2554652942023157
315100,0.3885258550933056
315101,0.285190054602664
315102,0.2867223409756089
315103,0.41079739773521484
315104,0.2526383041877198
315105,0.2855345486495743
315106,0.24631358063180941
315107,0.3981512467098318
321001,0.280664601670928
321002,0.2561721352428138
321003,0.2799919060944639
321004,0.27167129217218633
321005,0.25963398427902995
321006,0.3558998047134303
321007,0.3035181460918043
321008,0.23443600006692478
321009,0.4063209322366832
321010,0.301003069382763
321011,0.27916744002660865
321012,0.24896532980434294
321013,0.41802806943754334
321014,0.519709379548745
321015,0.27769008056344446
321016,0.28228865757910393
321017,0.41878928598463816
321018,0.42105945350991325
321019,0.24705502202536178
321020,0.33033385646686697
321021,0.2362834762642988
321022,0.39853593586139247
321023,0.2853035807687405
321024,0.35424061581078514
321025,0.23624600241705085
321026,0.41664641960741766
321027,0.231051481335676
321028,0.26223690866437543
321029,0.2513105799558023
321030,0.24455238873924823
321031,0.40083952193495265
321032,0.26022919451188065
321033,0.2516215720833084
321034,0.2521913291448221
321035,0.2518314505241257
321036,0.22830373809183024
321037,0.2613655305904531
321038,0.24647452759745014
321039,0.24951904677756054
321040,0.24673455441863223
321041,0.2812889679060686
321042,0.32814176687885543
321043,0.39646386205186346
321044,0.24277256243401568
321045,0.2652337103884008
321046,0.24359737377854118
321047,0.2578721038276238
321048,0.40580654450925724
321049,0.2664196903777506
321050,0.28656694063203725
321051,0.2846686876562633
321052,0.2758885063387122
321053,0.42202385578207624
321054,0.3820994549862604
321055,0.3164559174348407
321056,0.40815100140293903
321057,0.5248138971695647
321058,0.3120037836944668
321059,0.31480508953160036
321060,0.25624087243782834
321061,0.5528903002386472
321062,0.2442872451657231
321063,0.26742460609907803
321064,0.3165473833348095
321065,0.2476673723505013
321066,0.24853566032340135
321067,0.4079981051472973
321068,0.26662978312176544
321069,0.23859342029376585
321070,0.23283618329031563
321071,0.24955385297176436
321072,0.2583225738628111
321073,0.4137849088565507
321074,0.23219493470440444
321075,0.25969531292656367
321076,0.4098027647922038
321077,0.4318953007284989
321078,0.23246290781311207
321079,0.3162908358319254
321080,0.23985553594944142
321081,0.38913666558733806
321082,0.4106635069960147
321083,0.5527780372180833
321084,0.25769352452882355
321085,0.25990859556013446
321086,0.2584227013300868
321087,0.2648891556291776
321088,0.22389017463029515
321089,0.4611269878920946
321090,0.28091939454344506
321091,0.5701680902096433
321092,0.42377415586536027
321093,0.5589567299136626
321094,0.2510916097940409
321095,0.43121855563085376
321096,0.248024044195699
321097,0.4309256865938481
321098,0.36154981008852183
321099,0.2696801084892767
321100,0.26354429973352356
321101,0.41153138729274574
321102,0.42118945846410116
321103,0.2513362149191368
321104,0.3384940931207864
321105,0.3629636761367534
321106,0.30669595186741516
321107,0.25709427207451696
321108,0.2597283817068653
321109,0.41569768198432044
321110,0.4162284785353516
321111,0.26747346248526094
321112,0.24035491996002523
321113,0.27911989284537164
321114,0.4067675948106152
321115,0.5876455858187999
321116,0.2798433882985455
321117,0.2512383663960992
321118,0.3984241327441248
321119,0.25910373487247573
321120,0.3711268187515421
321121,0.4184904416837355
321122,0.2821669810078279
321123,0.4134101827924861
322001,0.41040984473562725
322002,0.4713383130132527
322003,0.3928345248449143
322004,0.22715732392282262
322005,0.5163676739607924
322006,0.40839665273373804
322007,0.482960652244509
322008,0.35811166371736725
322009,0.42140910498982176
322010,0.35770821948627707
322011,0.25771768854743926
