UCL_CODE11,score_votes
121087,0.19242424242424244
121088,0.5136363636363637
121089,0.23106060606060605
121090,0.1803030303030303
121091,0.25757575757575757
121092,0.23106060606060605
121093,0.44242424242424244
121094,0.44242424242424244
121095,0.5136363636363637
121096,0.19318181818181818
121097,0.5053030303030304
121098,0.04924242424242425
121099,0.060606060606060615
121100,0.2393939393939394
121101,0.060606060606060615
121102,0.7931818181818183
121103,0.04924242424242425
121104,0.04924242424242425
121105,0.1431818181818182
121106,0.04924242424242425
121107,0.1431818181818182
121108,0.19318181818181818
121109,0.2363636363636364
121110,0.1431818181818182
121111,0.23106060606060605
121112,0.060606060606060615
121113,0.36893939393939396
121114,0.19318181818181818
121115,0.0893939393939394
121116,0.1431818181818182
121117,0.44242424242424244
121118,0.1431818181818182
121119,0.060606060606060615
121120,0.060606060606060615
121121,0.36893939393939396
121122,0.25757575757575757
121123,0.36893939393939396
121124,0.060606060606060615
121125,0.060606060606060615
121126,0.060606060606060615
121127,0.19318181818181818
121128,0.0893939393939394
121129,0.25757575757575757
121130,0.25757575757575757
122001,0.44242424242424244
122002,0.5053030303030304
122003,0.19318181818181818
122004,0.19318181818181818
122005,0.2363636363636364
122006,0.36893939393939396
122007,0.2363636363636364
122008,0.5136363636363637
122009,0.25757575757575757
122010,0.0893939393939394
122011,0.19318181818181818
122012,0.0893939393939394
122013,0.44242424242424244
122014,0.5159090909090909
122015,0.0893939393939394
122016,0.44242424242424244
122017,0.36893939393939396
122018,0.44242424242424244
122019,0.060606060606060615
122020,0.1431818181818182
122021,0.04924242424242425
122022,0.04924242424242425
122023,0.1431818181818182
122024,0.44242424242424244
122025,0.060606060606060615
122026,0.5136363636363637
122027,0.060606060606060615
122028,0.2363636363636364
122029,0.5159090909090909
122030,0.44242424242424244
122031,0.060606060606060615
122032,0.44242424242424244
122033,0.2393939393939394
122034,0.2393939393939394
122035,0.060606060606060615
122036,0.44242424242424244
122037,0.36893939393939396
122038,0.23106060606060605
122039,0.1431818181818182
122040,0.1431818181818182
122041,0.060606060606060615
122042,0.25757575757575757
122043,0.2393939393939394
122044,0.2393939393939394
122045,0.23106060606060605
122046,0.196969696969697
122047,0.2363636363636364
122048,0.44242424242424244
122049,0.2363636363636364
122050,0.060606060606060615
122051,0.1431818181818182
122052,0.2363636363636364
122053,0.0893939393939394
122054,0.1803030303030303
122055,0.060606060606060615
122056,0.23106060606060605
122057,0.23106060606060605
122059,0.2393939393939394
122060,0.2363636363636364
122061,0.060606060606060615
122062,0.36893939393939396
122063,0.0893939393939394
122064,0.1431818181818182
122065,0.36893939393939396
122066,0.44242424242424244
122067,0.25757575757575757
122068,0.1431818181818182
122069,0.04924242424242425
122070,0.1431818181818182
122071,0.04924242424242425
122072,0.36893939393939396
122073,0.23106060606060605
122074,0.44242424242424244
122075,0.23106060606060605
122076,0.5136363636363637
122077,0.19318181818181818
122078,0.5053030303030304
122079,0.23106060606060605
122080,0.44242424242424244
122081,0.1431818181818182
122082,0.1803030303030303
122083,0.8878787878787879
122084,0.5053030303030304
122085,0.7931818181818183
122086,0.18484848484848485
122087,0.25757575757575757
122088,0.2393939393939394
122089,0.23106060606060605
122090,0.2393939393939394
122091,0.1431818181818182
122092,0.2393939393939394
122093,0.8878787878787879
122094,0.36893939393939396
122095,0.36893939393939396
122096,0.23106060606060605
122097,0.2363636363636364
122098,0.14772727272727273
122099,0.0893939393939394
122100,0.5136363636363637
122101,0.36893939393939396
122102,0.04924242424242425
122103,0.060606060606060615
122104,0.7931818181818183
122105,0.23106060606060605
122106,0.2363636363636364
122107,0.060606060606060615
122108,0.44242424242424244
122109,0.1431818181818182
122110,0.04924242424242425
122111,0.2363636363636364
122112,0.0893939393939394
122113,0.3106060606060606
122114,0.15378787878787878
122115,0.36893939393939396
122116,0.1431818181818182
122117,0.14772727272727273
122118,0.44242424242424244
122119,0.2393939393939394
122120,0.25757575757575757
122121,0.1431818181818182
122122,0.2393939393939394
122123,0.1431818181818182
122124,0.1431818181818182
122125,0.060606060606060615
122126,0.04924242424242425
122127,0.19318181818181818
122128,0.1431818181818182
122129,0.5136363636363637
122130,0.23106060606060605
122131,0.44242424242424244
122132,0.2393939393939394
122133,0.15378787878787878
122134,0.19318181818181818
122135,0.44242424242424244
122136,0.44242424242424244
122137,0.23106060606060605
122138,0.25757575757575757
122139,0.19318181818181818
122140,0.44242424242424244
122141,0.04924242424242425
122142,0.44242424242424244
122143,0.1803030303030303
122144,0.7931818181818183
122145,0.23106060606060605
122146,0.36893939393939396
122147,0.36893939393939396
122148,0.19318181818181818
122149,0.060606060606060615
122150,0.19318181818181818
122151,0.1803030303030303
122152,0.1803030303030303
122153,0.1803030303030303
122154,0.060606060606060615
122155,0.19318181818181818
122156,0.0893939393939394
122157,0.2363636363636364
122158,0.2363636363636364
122159,0.1878787878787879
122160,0.0893939393939394
122161,0.25757575757575757
122162,0.44242424242424244
122163,0.060606060606060615
122164,0.19318181818181818
122165,0.060606060606060615
122166,0.23106060606060605
122167,0.060606060606060615
122168,0.5053030303030304
122169,0.2393939393939394
201001,0.01590909090909091
203001,0.16969696969696973
211001,0.3560606060606061
211002,0.1840909090909091
211003,0.1878787878787879
212001,0.2522727272727273
212002,0.17727272727272728
212004,0.30530303030303035
212005,0.5833333333333334
212006,0.1962121212121212
212007,0.0840909090909091
213001,0.1840909090909091
213002,0.1962121212121212
213003,0.06136363636363637
213004,0.16969696969696973
213005,0.30530303030303035
213006,0.17727272727272728
213007,0.16969696969696973
213009,0.1962121212121212
213010,0.06136363636363637
213011,0.1962121212121212
213012,0.06136363636363637
213013,0.3560606060606061
214001,0.0840909090909091
214002,0.3560606060606061
214003,0.1878787878787879
214004,0.30530303030303035
214005,0.3560606060606061
214007,0.5833333333333334
214008,0.0840909090909091
214009,0.0840909090909091
214010,0.5833333333333334
214011,0.30530303030303035
214012,0.1962121212121212
214013,0.16969696969696973
214014,0.0840909090909091
214015,0.0840909090909091
214016,0.5833333333333334
214017,0.17727272727272728
214018,0.17727272727272728
214019,0.5833333333333334
214021,0.30530303030303035
215001,0.06136363636363637
215002,0.3560606060606061
215003,0.06136363636363637
215004,0.06136363636363637
215005,0.1840909090909091
215006,0.3060606060606061
215007,0.06136363636363637
215008,0.3560606060606061
215009,0.17727272727272728
215010,0.19318181818181818
215011,0.3560606060606061
215012,0.3060606060606061
215013,0.3560606060606061
215014,0.5833333333333334
215016,0.0840909090909091
215017,0.3060606060606061
215018,0.0840909090909091
215019,0.1962121212121212
215020,0.0840909090909091
215021,0.17727272727272728
215022,0.3560606060606061
215023,0.3060606060606061
215024,0.1840909090909091
215025,0.1840909090909091
215026,0.2522727272727273
215027,0.17727272727272728
215028,0.17727272727272728
215029,0.30530303030303035
215032,0.1878787878787879
215033,0.1962121212121212
215034,0.0840909090909091
215036,0.17727272727272728
215037,0.3060606060606061
215038,0.0840909090909091
215040,0.1878787878787879
215041,0.5833333333333334
215042,0.3060606060606061
215045,0.06136363636363637
215046,0.1878787878787879
215047,0.1962121212121212
215048,0.1878787878787879
215049,0.3560606060606061
215050,0.17727272727272728
215051,0.0840909090909091
215053,0.0840909090909091
215054,0.3560606060606061
215055,0.3560606060606061
215056,0.30530303030303035
215057,0.30530303030303035
215058,0.17727272727272728
215059,0.30530303030303035
215060,0.1962121212121212
215061,0.17727272727272728
215062,0.1962121212121212
215064,0.0840909090909091
215065,0.16969696969696973
215066,0.17727272727272728
215067,0.5833333333333334
215068,0.17727272727272728
215069,0.30530303030303035
215070,0.5833333333333334
215071,0.1962121212121212
215072,0.3560606060606061
215073,0.3060606060606061
215074,0.0840909090909091
215075,0.17727272727272728
215076,0.16969696969696973
215077,0.1962121212121212
215078,0.30530303030303035
215079,0.0840909090909091
215080,0.30530303030303035
215082,0.5833333333333334
215083,0.0840909090909091
215084,0.17727272727272728
215085,0.5833333333333334
215086,0.06136363636363637
215087,0.29469696969696973
215088,0.1878787878787879
215089,0.0840909090909091
215091,0.0840909090909091
215092,0.0840909090909091
215094,0.1962121212121212
215095,0.3560606060606061
221001,0.0840909090909091
221002,0.30530303030303035
221003,0.0840909090909091
221004,0.3560606060606061
221005,0.16969696969696973
221006,0.0840909090909091
221007,0.17727272727272728
221008,0.1962121212121212
221009,0.30530303030303035
221010,0.1962121212121212
221011,0.1962121212121212
221012,0.0840909090909091
221013,0.17727272727272728
221014,0.3060606060606061
221016,0.1840909090909091
221017,0.0840909090909091
221018,0.17727272727272728
221019,0.3560606060606061
221020,0.1840909090909091
221021,0.0840909090909091
221022,0.3060606060606061
221023,0.3060606060606061
221024,0.0840909090909091
221025,0.1962121212121212
221026,0.0840909090909091
221027,0.17727272727272728
221028,0.3560606060606061
221029,0.1878787878787879
221030,0.3060606060606061
221031,0.19318181818181818
221032,0.1962121212121212
221033,0.3060606060606061
221034,0.1840909090909091
221035,0.17727272727272728
221036,0.1840909090909091
221037,0.16969696969696973
221038,0.30530303030303035
221039,0.06136363636363637
221040,0.17727272727272728
221041,0.3560606060606061
221042,0.3560606060606061
221043,0.17727272727272728
221044,0.1962121212121212
221045,0.06136363636363637
221046,0.1962121212121212
221047,0.1962121212121212
221048,0.1878787878787879
221050,0.1962121212121212
221051,0.06136363636363637
221052,0.30530303030303035
221053,0.17727272727272728
221055,0.1962121212121212
221056,0.1878787878787879
221058,0.19318181818181818
221059,0.3560606060606061
221060,0.17727272727272728
221061,0.1962121212121212
221062,0.3060606060606061
221063,0.2522727272727273
221064,0.30530303030303035
221065,0.17727272727272728
221066,0.0840909090909091
221067,0.3060606060606061
221068,0.3560606060606061
221069,0.06136363636363637
221070,0.0840909090909091
221071,0.3060606060606061
221072,0.1840909090909091
221073,0.3060606060606061
221075,0.30530303030303035
221076,0.30530303030303035
221077,0.09696969696969698
221078,0.1962121212121212
221079,0.17727272727272728
221080,0.3560606060606061
221081,0.1962121212121212
222001,0.30530303030303035
222002,0.3060606060606061
222003,0.1878787878787879
222005,0.06136363636363637
222006,0.3560606060606061
222007,0.3560606060606061
222008,0.17727272727272728
222009,0.06136363636363637
222010,0.1840909090909091
222011,0.30530303030303035
222012,0.5833333333333334
222014,0.30530303030303035
222015,0.3560606060606061
222016,0.3060606060606061
222017,0.19318181818181818
222018,0.1840909090909091
222019,0.3060606060606061
222021,0.0840909090909091
222022,0.0840909090909091
222023,0.3560606060606061
222024,0.0840909090909091
222025,0.30530303030303035
222026,0.0840909090909091
222027,0.3560606060606061
222028,0.1840909090909091
222029,0.3560606060606061
222030,0.3560606060606061
222031,0.3560606060606061
222032,0.1962121212121212
222033,0.1878787878787879
222034,0.1840909090909091
222035,0.17727272727272728
222036,0.1878787878787879
222037,0.30530303030303035
222038,0.17727272727272728
222039,0.1878787878787879
222040,0.3560606060606061
222041,0.3560606060606061
222042,0.17727272727272728
222043,0.30530303030303035
222044,0.30530303030303035
222045,0.30530303030303035
222046,0.3560606060606061
222047,0.3060606060606061
222048,0.1840909090909091
222049,0.17727272727272728
222050,0.1962121212121212
222051,0.06136363636363637
222052,0.0840909090909091
222053,0.09696969696969698
222054,0.30530303030303035
222055,0.0840909090909091
222056,0.17727272727272728
222057,0.06136363636363637
222058,0.1962121212121212
222059,0.1878787878787879
222060,0.3560606060606061
222062,0.06136363636363637
222063,0.30530303030303035
222064,0.3560606060606061
222065,0.17727272727272728
222066,0.3560606060606061
222067,0.1840909090909091
222068,0.3560606060606061
222069,0.17727272727272728
222070,0.1840909090909091
222072,0.17727272727272728
222073,0.3060606060606061
222074,0.17727272727272728
222076,0.17727272727272728
222077,0.17727272727272728
222078,0.1962121212121212
222079,0.3560606060606061
222080,0.5833333333333334
222081,0.0840909090909091
222082,0.3060606060606061
222084,0.1962121212121212
222085,0.0840909090909091
222086,0.5833333333333334
222087,0.30530303030303035
222088,0.17727272727272728
222090,0.3060606060606061
222091,0.17727272727272728
222093,0.3560606060606061
222094,0.30530303030303035
222095,0.3060606060606061
222096,0.0840909090909091
222097,0.3060606060606061
222098,0.06136363636363637
222099,0.0840909090909091
222100,0.5833333333333334
222101,0.30530303030303035
222102,0.30530303030303035
222103,0.3060606060606061
222104,0.0840909090909091
222105,0.5833333333333334
222106,0.30530303030303035
222107,0.3560606060606061
222108,0.3560606060606061
222109,0.30530303030303035
222110,0.1962121212121212
222112,0.1962121212121212
222113,0.3560606060606061
222114,0.1962121212121212
222115,0.1878787878787879
222117,0.17727272727272728
222118,0.3560606060606061
222119,0.3060606060606061
222120,0.5833333333333334
222121,0.0840909090909091
222123,0.3060606060606061
222124,0.29469696969696973
222125,0.0840909090909091
222126,0.17727272727272728
222127,0.30530303030303035
301001,0.12424242424242424
302001,0.2507575757575758
303001,0.13106060606060607
303002,0.05984848484848485
303003,0.468939393939394
311001,0.3212121212121212
311002,0.010606060606060608
311003,0.08787878787878788
312001,0.046969696969696974
312002,0.41590909090909095
312003,0.046969696969696974
312004,0.3803030303030303
312005,0.7795454545454545
313001,0.046969696969696974
313002,0.5840909090909091
313003,0.3590909090909091
313004,0.41590909090909095
313005,0.3803030303030303
313006,0.05984848484848485
313007,0.3590909090909091
313008,0.010606060606060608
314001,0.3212121212121212
314002,0.7795454545454545
314003,0.3212121212121212
314004,0.1681818181818182
314005,0.41590909090909095
314006,0.3212121212121212
314007,0.7795454545454545
314008,0.1681818181818182
314009,0.3590909090909091
314010,0.7795454545454545
314011,0.41590909090909095
314012,0.08787878787878788
314013,0.7795454545454545
314014,0.3590909090909091
314015,0.7795454545454545
314016,0.010606060606060608
314017,0.3590909090909091
314018,0.5840909090909091
314019,0.1681818181818182
314020,0.41590909090909095
315001,0.7795454545454545
315002,0.7795454545454545
315003,0.13106060606060607
315004,0.7795454545454545
315005,0.13106060606060607
315006,0.3590909090909091
315007,0.5840909090909091
315008,0.05227272727272727
315009,0.41590909090909095
315010,0.1681818181818182
315011,0.046969696969696974
315012,0.046969696969696974
315013,0.41590909090909095
315014,0.7795454545454545
315015,0.1681818181818182
315016,0.1681818181818182
315017,0.3590909090909091
315018,0.3803030303030303
315019,0.046969696969696974
315020,0.3590909090909091
315021,0.010606060606060608
315022,0.3590909090909091
315023,0.7795454545454545
315024,0.010606060606060608
315025,0.13106060606060607
315026,0.3803030303030303
315027,0.3803030303030303
315028,0.3590909090909091
315029,0.3590909090909091
315030,0.38787878787878793
315031,0.7795454545454545
315032,0.05984848484848485
315033,0.010606060606060608
315034,0.010606060606060608
315035,0.2742424242424243
315036,0.2742424242424243
315037,0.41590909090909095
315038,0.05227272727272727
315039,0.7795454545454545
315040,0.3212121212121212
315041,0.010606060606060608
315042,0.3212121212121212
315043,0.046969696969696974
315044,0.7795454545454545
315045,0.2507575757575758
315046,0.1681818181818182
315047,0.1681818181818182
315048,0.1681818181818182
315049,0.2742424242424243
315050,0.08787878787878788
315051,0.13106060606060607
315052,0.13106060606060607
315053,0.1681818181818182
315054,0.05227272727272727
315055,0.3590909090909091
315056,0.2742424242424243
315057,0.13560606060606062
315058,0.7795454545454545
315059,0.05227272727272727
315060,0.010606060606060608
315061,0.08787878787878788
315062,0.010606060606060608
315063,0.3590909090909091
315064,0.3590909090909091
315065,0.010606060606060608
315066,0.41590909090909095
315067,0.05227272727272727
315068,0.41590909090909095
315069,0.13106060606060607
315070,0.13560606060606062
315071,0.41590909090909095
315072,0.41590909090909095
315073,0.41590909090909095
315074,0.3803030303030303
315075,0.3590909090909091
315076,0.468939393939394
315077,0.08787878787878788
315078,0.468939393939394
315079,0.05984848484848485
315080,0.08787878787878788
315081,0.3803030303030303
315082,0.13106060606060607
315083,0.3212121212121212
315084,0.3803030303030303
315085,0.468939393939394
315086,0.046969696969696974
315087,0.2742424242424243
315088,0.13560606060606062
315089,0.38787878787878793
315090,0.010606060606060608
315091,0.3590909090909091
315092,0.3590909090909091
315093,0.13106060606060607
315094,0.41590909090909095
315095,0.3803030303030303
315096,0.046969696969696974
315097,0.7795454545454545
315098,0.010606060606060608
315099,0.2742424242424243
315100,0.13106060606060607
315101,0.08787878787878788
315102,0.41590909090909095
315103,0.7795454545454545
315104,0.5840909090909091
315105,0.08787878787878788
315106,0.05984848484848485
315107,0.7795454545454545
321001,0.41590909090909095
321002,0.3803030303030303
321003,0.3590909090909091
321004,0.046969696969696974
321005,0.1681818181818182
321006,0.010606060606060608
321007,0.13106060606060607
321008,0.1681818181818182
321009,0.7795454545454545
321010,0.41590909090909095
321011,0.41590909090909095
321012,0.3803030303030303
321013,0.468939393939394
321014,0.3590909090909091
321015,0.3590909090909091
321016,0.08787878787878788
321017,0.468939393939394
321018,0.468939393939394
321019,0.046969696969696974
321020,0.41590909090909095
321021,0.1681818181818182
321022,0.3212121212121212
321023,0.08787878787878788
321024,0.010606060606060608
321025,0.1681818181818182
321026,0.41590909090909095
321027,0.13560606060606062
321028,0.2742424242424243
321029,0.3803030303030303
321030,0.3803030303030303
321031,0.13106060606060607
321032,0.3803030303030303
321033,0.5840909090909091
321034,0.2742424242424243
321035,0.5840909090909091
321036,0.13560606060606062
321037,0.046969696969696974
321038,0.05984848484848485
321039,0.05984848484848485
321040,0.3803030303030303
321041,0.41590909090909095
321042,0.010606060606060608
321043,0.010606060606060608
321044,0.1681818181818182
321045,0.1681818181818182
321046,0.05227272727272727
321047,0.3803030303030303
321048,0.7795454545454545
321049,0.41590909090909095
321050,0.08787878787878788
321051,0.08787878787878788
321052,0.1681818181818182
321053,0.7795454545454545
321054,0.13106060606060607
321055,0.13106060606060607
321056,0.468939393939394
321057,0.7795454545454545
321058,0.3590909090909091
321059,0.3590909090909091
321060,0.1681818181818182
321061,0.7795454545454545
321062,0.05984848484848485
321063,0.3590909090909091
321064,0.010606060606060608
321065,0.1681818181818182
321066,0.05984848484848485
321067,0.7795454545454545
321068,0.1681818181818182
321069,0.1681818181818182
321070,0.1681818181818182
321071,0.05984848484848485
321072,0.2742424242424243
321073,0.7795454545454545
321074,0.1681818181818182
321075,0.2742424242424243
321076,0.7795454545454545
321077,0.3590909090909091
321078,0.1681818181818182
321079,0.010606060606060608
321080,0.1681818181818182
321081,0.13106060606060607
321082,0.3212121212121212
321083,0.7795454545454545
321084,0.3803030303030303
321085,0.046969696969696974
321086,0.3803030303030303
321087,0.1681818181818182
321088,0.13560606060606062
321089,0.13106060606060607
321090,0.08787878787878788
321091,0.3590909090909091
321092,0.7795454545454545
321093,0.7795454545454545
321094,0.2742424242424243
321095,0.41590909090909095
321096,0.38787878787878793
321097,0.41590909090909095
321098,0.3212121212121212
321099,0.41590909090909095
321100,0.046969696969696974
321101,0.7795454545454545
321102,0.41590909090909095
321103,0.046969696969696974
321104,0.3590909090909091
321105,0.41590909090909095
321106,0.3590909090909091
321107,0.2742424242424243
321108,0.3803030303030303
321109,0.7795454545454545
321110,0.7795454545454545
321111,0.2742424242424243
321112,0.5840909090909091
321113,0.3590909090909091
321114,0.7795454545454545
321115,0.3590909090909091
321116,0.1681818181818182
321117,0.05227272727272727
321118,0.13106060606060607
321119,0.046969696969696974
321120,0.41590909090909095
321121,0.468939393939394
321122,0.3590909090909091
321123,0.7795454545454545
322001,0.3212121212121212
322002,0.3590909090909091
322003,0.3212121212121212
322004,0.13560606060606062
322005,0.3590909090909091
322006,0.468939393939394
322007,0.3590909090909091
322008,0.3212121212121212
322009,0.7795454545454545
322010,0.41590909090909095
322011,0.3803030303030303
322012,0.05227272727272727
322013,0.05227272727272727
322014,0.3590909090909091
322015,0.7795454545454545
322016,0.41590909090909095
322017,0.13106060606060607
322019,0.3803030303030303
322020,0.7795454545454545
322021,0.1681818181818182
322022,0.7795454545454545
322023,0.046969696969696974
322024,0.046969696969696974
322025,0.2507575757575758
322026,0.7795454545454545
322027,0.3590909090909091
322029,0.13106060606060607
322030,0.046969696969696974
322032,0.7795454545454545
322033,0.3590909090909091
322034,0.5840909090909091
322035,0.41590909090909095
322036,0.41590909090909095
322037,0.7795454545454545
322038,0.3212121212121212
322039,0.13106060606060607
322040,0.010606060606060608
322041,0.3212121212121212
322042,0.010606060606060608
322043,0.7795454545454545
322044,0.1681818181818182
322045,0.7795454545454545
322046,0.3212121212121212
